playerid,Name,Age,IP,ERA,FIP,GS
31884,"<a href=""statss.aspx?playerid=31884&position=P"">Logan VanWey</a>",26.0,8.2,6.230769730707638,6.36590580820334,0.0
22200,"<a href=""statss.aspx?playerid=22200&position=P"">Ryan Rolison</a>",27.0,19.2,7.779662447358153,5.5249672660880496,1.0
31701,"<a href=""statss.aspx?playerid=31701&position=P"">Blade Tidwell</a>",24.0,10.2,10.125001508742796,6.791386863030575,2.0
19481,"<a href=""statss.aspx?playerid=19481&position=P"">Tyler Ferguson</a>",31.0,35.0,6.685715839863184,4.87799386620531,0.0
19388,"<a href=""statss.aspx?playerid=19388&position=P"">Tony Gonsolin</a>",31.0,36.0,5.0,6.024025207095676,7.0
23455,"<a href=""statss.aspx?playerid=23455&position=P"">Hunter Stratton</a>",28.0,2.2,23.625006160700437,10.635138273984705,0.0
19951,"<a href=""statss.aspx?playerid=19951&position=P"">Ian Anderson</a>",27.0,9.1,11.571428965549092,6.456565002762545,0.0
10472,"<a href=""statss.aspx?playerid=10472&position=OF"">Enrique Hernandez</a>",33.0,5.1,15.187503875583468,9.697637992841619,0.0
11589,"<a href=""statss.aspx?playerid=11589&position=P"">Jose Urena</a>",33.0,18.1,5.400000392090219,6.407863828564496,2.0
13050,"<a href=""statss.aspx?playerid=13050&position=P"">Anthony DeSclafani</a>",35.0,7.1,6.136363902367847,7.771500155551383,0.0
25550,"<a href=""statss.aspx?playerid=25550&position=P"">Matt Waldron</a>",28.0,4.2,7.714286765273879,8.492279905202537,1.0
35325,"<a href=""statss.aspx?playerid=35325&position=P"">Ryan Johnson</a>",22.0,14.2,7.363637685344969,5.521500382901916,0.0
16507,"<a href=""statss.aspx?playerid=16507&position=P"">Dan Altavilla</a>",32.0,14.2,1.8409091707103544,6.06695462711587,0.0
25957,"<a href=""statss.aspx?playerid=25957&position=P"">Josh Simpson</a>",27.0,4.0,9.00000221282298,7.635137424618278,0.0
29521,"<a href=""statss.aspx?playerid=29521&position=P"">Ryan Loutos</a>",26.0,7.1,13.500000640072637,7.089681960248267,0.0
31461,"<a href=""statss.aspx?playerid=31461&position=P"">Ben Joyce</a>",24.0,4.1,6.230771187671452,6.365906563666059,0.0
31508,"<a href=""statss.aspx?playerid=31508&position=P"">Caden Dana</a>",21.0,6.0,7.5,7.96846965154012,0.0
19586,"<a href=""statss.aspx?playerid=19586&position=P"">Forrest Whitley</a>",27.0,12.0,13.500002279878048,6.635136909286281,0.0
13431,"<a href=""statss.aspx?playerid=13431&position=P"">Marcus Stroman</a>",34.0,14.1,8.162791455772073,6.6235087352034,4.0
33248,"<a href=""statss.aspx?playerid=33248&position=P"">Craig Yoho</a>",25.0,5.2,9.529412833877208,7.723372127110628,0.0
26285,"<a href=""statss.aspx?playerid=26285&position=P"">Tommy Henry</a>",27.0,6.2,4.050000386238135,7.485136733055155,0.0
11752,"<a href=""statss.aspx?playerid=11752&position=P"">Luke Jackson</a>",33.0,29.0,3.413793829654129,4.7903090840996985,0.0
22461,"<a href=""statss.aspx?playerid=22461&position=P"">Logan Gillaspie</a>",28.0,7.0,2.571428932705755,5.992279576768738,0.0
31883,"<a href=""statss.aspx?playerid=31883&position=P"">Troy Taylor</a>",23.0,6.2,12.150001267343892,8.235136850178296,0.0
27694,"<a href=""statss.aspx?playerid=27694&position=P"">Justin Sterner</a>",28.0,27.1,4.280488965440367,5.293673488813468,1.0
27775,"<a href=""statss.aspx?playerid=27775&position=P"">Kyle Nicolas</a>",26.0,12.0,7.500001862645612,6.218470417294427,0.0
25379,"<a href=""statss.aspx?playerid=25379&position=P"">Sam Long</a>",29.0,12.0,10.5000017210844,6.21847015693792,0.0
27756,"<a href=""statss.aspx?playerid=27756&position=P"">Mick Abel</a>",23.0,23.1,3.471428618723033,6.135136359078544,5.0
24203,"<a href=""statss.aspx?playerid=24203&position=P"">Luis Peralta</a>",24.0,8.1,7.560003046132361,6.735137768746007,0.0
7802,"<a href=""statss.aspx?playerid=7802&position=SS"">Miguel Rojas</a>",36.0,4.0,15.75,13.635136318206786,0.0
21481,"<a href=""statss.aspx?playerid=21481&position=P"">Sean Hjelle</a>",28.0,12.0,6.7500011064114,5.801803421974254,1.0
14552,"<a href=""statss.aspx?playerid=14552&position=P"">Jose Ruiz</a>",30.0,16.1,8.816328938233422,5.339218552765143,0.0
19403,"<a href=""statss.aspx?playerid=19403&position=P"">Colin Poche</a>",31.0,9.1,12.535720356609952,6.670852316224979,0.0
27779,"<a href=""statss.aspx?playerid=27779&position=P"">Bryce Elder</a>",26.0,68.0,5.8235294934375075,5.326312819525445,13.0
30661,"<a href=""statss.aspx?playerid=30661&position=P"">Didier Fuentes</a>",20.0,8.1,10.80000041198732,7.5751364875793525,2.0
26231,"<a href=""statss.aspx?playerid=26231&position=P"">Tyler Holton</a>",29.0,37.1,4.339286430168787,4.9565651901294885,4.0
26034,"<a href=""statss.aspx?playerid=26034&position=P"">Anthony Maldonado</a>",27.0,6.0,12.00000208616293,9.80180414385286,0.0
25481,"<a href=""statss.aspx?playerid=25481&position=P"">Joe La Sorsa</a>",27.0,4.2,11.571430147910819,12.349423287839478,0.0
19911,"<a href=""statss.aspx?playerid=19911&position=P"">Jose Suarez</a>",27.0,7.1,2.454545560947139,6.407863732802973,0.0
16610,"<a href=""statss.aspx?playerid=16610&position=P"">J.P. Feyereisen</a>",32.0,4.0,11.25,8.385136318206786,0.0
35323,"<a href=""statss.aspx?playerid=35323&position=P"">Roki Sasaki</a>",23.0,34.1,4.718446776693651,6.193388858656375,8.0
21584,"<a href=""statss.aspx?playerid=21584&position=P"">Tristan Beck</a>",29.0,12.0,4.500000379979642,5.635136529306589,0.0
16061,"<a href=""statss.aspx?playerid=16061&position=P"">Cam Booser</a>",33.0,24.2,5.108109751818829,5.527028979772748,0.0
26259,"<a href=""statss.aspx?playerid=26259&position=P"">Hunter Bigge</a>",27.0,15.0,2.4,6.201802984873455,0.0
19614,"<a href=""statss.aspx?playerid=19614&position=P"">Cionel Perez</a>",29.0,21.2,8.307694082711954,5.765906111065572,0.0
17169,"<a href=""statss.aspx?playerid=17169&position=P"">Jose Castillo</a>",29.0,17.2,5.60377508165317,5.625703021163751,0.0
25139,"<a href=""statss.aspx?playerid=25139&position=P"">Tim Herrin</a>",28.0,27.2,4.2289168713386625,4.8700765731149565,0.0
19291,"<a href=""statss.aspx?playerid=19291&position=P"">Zac Gallen</a>",29.0,97.0,5.752577545817957,5.227919905663858,17.0
20629,"<a href=""statss.aspx?playerid=20629&position=P"">Tyler Phillips</a>",27.0,40.1,4.23966966166083,4.82108682693741,0.0
17130,"<a href=""statss.aspx?playerid=17130&position=P"">Raisel Iglesias</a>",35.0,30.2,5.282609174799196,4.732962550090495,0.0
20160,"<a href=""statss.aspx?playerid=20160&position=P"">Nate Pearson</a>",28.0,10.2,12.65625078973249,7.260136575601079,0.0
21894,"<a href=""statss.aspx?playerid=21894&position=P"">Gregory Santos</a>",25.0,7.0,5.14285790920269,6.563708257675247,0.0
13287,"<a href=""statss.aspx?playerid=13287&position=P"">Jesse Hahn</a>",35.0,5.0,5.4,8.135136318206786,0.0
25873,"<a href=""statss.aspx?playerid=25873&position=P"">Connor Thomas</a>",27.0,5.1,20.250001206994128,10.260136742889907,0.0
19753,"<a href=""statss.aspx?playerid=19753&position=P"">Jonathan Loaisiga</a>",30.0,19.0,3.7894744807004623,5.187768328586204,0.0
16587,"<a href=""statss.aspx?playerid=16587&position=P"">Erik Swanson</a>",31.0,5.1,15.18750396045028,10.26013817619581,0.0
14706,"<a href=""statss.aspx?playerid=14706&position=P"">Anthony Banda</a>",31.0,36.0,4.00000102321333,5.162914614696879,0.0
12972,"<a href=""statss.aspx?playerid=12972&position=P"">Joe Ross</a>",32.0,38.0,5.210526708090434,5.266715426061965,1.0
26790,"<a href=""statss.aspx?playerid=26790&position=P"">Angel Chivilli</a>",22.0,33.1,5.670001422804951,5.385136882811927,0.0
22872,"<a href=""statss.aspx?playerid=22872&position=P"">Yoendrys Gomez</a>",25.0,17.2,6.622642138783955,6.248344161224885,0.0
14524,"<a href=""statss.aspx?playerid=14524&position=P"">Jose Leclerc</a>",31.0,9.0,6.000002066295064,7.357359994488498,0.0
27453,"<a href=""statss.aspx?playerid=27453&position=P"">Anthony Veneziano</a>",27.0,21.0,4.714287340033372,5.277994200040138,1.0
22533,"<a href=""statss.aspx?playerid=22533&position=P"">Michel Otanez</a>",27.0,5.1,13.500003444963083,9.13513784930149,0.0
17490,"<a href=""statss.aspx?playerid=17490&position=P"">Genesis Cabrera</a>",28.0,19.1,5.586207875350881,5.824791961894249,0.0
30160,"<a href=""statss.aspx?playerid=30160&position=P"">Richard Fitts</a>",25.0,25.0,4.68,6.295136318206787,6.0
31989,"<a href=""statss.aspx?playerid=31989&position=P"">Tom Harrington</a>",23.0,8.0,10.125,8.135136318206786,1.0
20203,"<a href=""statss.aspx?playerid=20203&position=P"">Eli Morgan</a>",29.0,7.1,12.272731196290474,8.58968351655811,0.0
13652,"<a href=""statss.aspx?playerid=13652&position=P"">Tayler Scott</a>",33.0,25.2,6.66233914246136,5.3559160323605735,0.0
31751,"<a href=""statss.aspx?playerid=31751&position=P"">Garrett McDaniels</a>",25.0,10.2,5.906251474167588,6.978887277585693,0.0
24862,"<a href=""statss.aspx?playerid=24862&position=P"">Ryan Fernandez</a>",27.0,8.2,11.423079214461563,6.250521558514486,0.0
30170,"<a href=""statss.aspx?playerid=30170&position=P"">Chase Petty</a>",22.0,6.0,19.50000329315718,11.801804448498867,2.0
27487,"<a href=""statss.aspx?playerid=27487&position=P"">Landon Knack</a>",27.0,38.2,5.120689865666828,6.238584721641228,7.0
20185,"<a href=""statss.aspx?playerid=20185&position=P"">Zach Pop</a>",28.0,5.1,13.500000804662752,11.010136787593392,0.0
19453,"<a href=""statss.aspx?playerid=19453&position=P"">Shaun Anderson</a>",30.0,10.2,7.593751852924922,6.978887256107056,0.0
22630,"<a href=""statss.aspx?playerid=22630&position=P"">Keider Montero</a>",24.0,56.0,4.017857348128252,5.4744221520059035,6.0
27570,"<a href=""statss.aspx?playerid=27570&position=P"">Cole Henry</a>",25.0,28.2,3.453489076989011,5.786299650036735,0.0
3096,"<a href=""statss.aspx?playerid=3096&position=P"">Kenley Jansen</a>",37.0,28.2,4.081395740615289,5.193276050653813,0.0
13774,"<a href=""statss.aspx?playerid=13774&position=P"">Zach Eflin</a>",31.0,62.0,5.951612994772588,5.764168616710668,12.0
22915,"<a href=""statss.aspx?playerid=22915&position=P"">Carlos Vargas</a>",25.0,41.0,3.07317118964551,4.574160922882066,0.0
27783,"<a href=""statss.aspx?playerid=27783&position=P"">Zach Brzykcy</a>",25.0,19.2,6.864407750526813,6.592763925879552,0.0
19646,"<a href=""statss.aspx?playerid=19646&position=P"">Kyle Hart</a>",32.0,25.2,6.662338090387305,6.563707967061073,6.0
19879,"<a href=""statss.aspx?playerid=19879&position=P"">Tanner Houck</a>",29.0,43.2,8.038168407071435,6.158037257618267,9.0
29866,"<a href=""statss.aspx?playerid=29866&position=P"">Chayce McDermott</a>",26.0,7.2,8.217391985801363,9.917745576328548,1.0
31552,"<a href=""statss.aspx?playerid=31552&position=P"">Zach Agnos</a>",24.0,21.1,5.484375349878996,5.71326148267982,0.0
16427,"<a href=""statss.aspx?playerid=16427&position=P"">Scott Blewett</a>",29.0,41.0,4.82926897017615,5.305868330053643,2.0
26419,"<a href=""statss.aspx?playerid=26419&position=P"">Bradley Blalock</a>",24.0,16.0,12.937500771135138,8.135136616230028,3.0
26257,"<a href=""statss.aspx?playerid=26257&position=P"">Joey Estes</a>",23.0,7.0,15.428571428571429,12.135136318206786,2.0
20539,"<a href=""statss.aspx?playerid=20539&position=P"">Edwin Uceta</a>",27.0,35.1,5.094340549335821,5.3143819976448885,0.0
27470,"<a href=""statss.aspx?playerid=27470&position=P"">Emerson Hancock</a>",26.0,71.1,5.299065590292645,5.7145756531640535,14.0
31612,"<a href=""statss.aspx?playerid=31612&position=P"">Carson Palmquist</a>",24.0,30.2,7.630435178095111,7.146006091308064,7.0
20962,"<a href=""statss.aspx?playerid=20962&position=P"">Elvin Rodriguez</a>",27.0,18.2,8.67857173801762,7.474422187215597,2.0
31318,"<a href=""statss.aspx?playerid=31318&position=P"">Gunnar Hoglund</a>",25.0,32.1,6.402062107442565,6.7536931615438895,6.0
23135,"<a href=""statss.aspx?playerid=23135&position=P"">Eduardo Salazar</a>",27.0,26.0,9.000001423634242,6.365906060024207,0.0
21863,"<a href=""statss.aspx?playerid=21863&position=P"">George Soriano</a>",26.0,20.1,7.967213986670352,6.823661312035654,0.0
26215,"<a href=""statss.aspx?playerid=26215&position=P"">Jackson Rutledge</a>",26.0,34.1,6.02912714863638,6.1351367834703,0.0
17874,"<a href=""statss.aspx?playerid=17874&position=P"">Nestor Cortes</a>",30.0,8.0,9.0,11.885136318206786,2.0
13470,"<a href=""statss.aspx?playerid=13470&position=P"">Lucas Sims</a>",31.0,12.1,13.864869912670432,8.243246286032736,0.0
26079,"<a href=""statss.aspx?playerid=26079&position=P"">Beau Brieske</a>",27.0,22.0,6.545455441002141,6.271500383686979,1.0
10591,"<a href=""statss.aspx?playerid=10591&position=P"">Scott Alexander</a>",35.0,16.1,6.0612265210588445,7.053504978285233,0.0
14857,"<a href=""statss.aspx?playerid=14857&position=P"">Joe Mantiply</a>",34.0,9.2,15.827588955762605,9.445482241746127,0.0
22361,"<a href=""statss.aspx?playerid=22361&position=P"">Colin Holderman</a>",29.0,15.0,9.000001770258297,6.868470385869489,0.0
19374,"<a href=""statss.aspx?playerid=19374&position=P"">Walker Buehler</a>",30.0,67.0,6.447761377584013,6.075434909373571,14.0
21132,"<a href=""statss.aspx?playerid=21132&position=P"">Alexis Diaz</a>",28.0,6.0,12.000002026558265,14.301804870698504,0.0
19990,"<a href=""statss.aspx?playerid=19990&position=P"">Bryse Wilson</a>",27.0,45.1,6.948529908153229,6.488077734204536,5.0
15552,"<a href=""statss.aspx?playerid=15552&position=P"">Chad Green</a>",34.0,34.2,4.153847083493658,6.163983149920913,0.0
23150,"<a href=""statss.aspx?playerid=23150&position=P"">Osvaldo Bido</a>",29.0,48.1,6.1448281191787775,6.569619374717485,9.0
10123,"<a href=""statss.aspx?playerid=10123&position=P"">Kyle Gibson</a>",37.0,12.1,16.78378559530367,10.594596582786195,4.0
29628,"<a href=""statss.aspx?playerid=29628&position=P"">Alek Jacob</a>",27.0,23.1,6.942859037592004,6.992280227980123,0.0
17948,"<a href=""statss.aspx?playerid=17948&position=P"">Trent Thornton</a>",31.0,27.2,5.5301214132061,6.3520043298103355,0.0
20548,"<a href=""statss.aspx?playerid=20548&position=P"">Bowden Francis</a>",29.0,64.0,6.046875450527329,6.853886595275274,14.0
