playerid,Name,Age,IP,ERA,FIP,GS
14212,"<a href=""statss.aspx?playerid=14212&position=P"">Josh Hader</a>",31.0,15.0,3.0000001907348754,5.001803103552932,0.0
25379,"<a href=""statss.aspx?playerid=25379&position=P"">Sam Long</a>",29.0,28.1,3.1764709680138616,5.252783630216029,0.0
31612,"<a href=""statss.aspx?playerid=31612&position=P"">Carson Palmquist</a>",24.0,3.2,19.636367041217984,13.226047158832696,0.0
23162,"<a href=""statss.aspx?playerid=23162&position=P"">Eduarniel Nunez</a>",26.0,12.2,7.105265186269446,6.76671630230006,0.0
35466,"<a href=""statss.aspx?playerid=35466&position=P"">Payton Tolle</a>",22.0,16.1,6.061224607763964,6.257585358570042,3.0
18152,"<a href=""statss.aspx?playerid=18152&position=P"">Anthony Misiewicz</a>",30.0,4.2,9.642858518173696,9.13513717395931,0.0
27407,"<a href=""statss.aspx?playerid=27407&position=P"">Rolddy Munoz</a>",25.0,3.2,12.27272950051285,9.68059205181364,0.0
4806,"<a href=""statss.aspx?playerid=4806&position=P"">Rich Hill</a>",45.0,9.0,5.0,7.801802984873454,2.0
31843,"<a href=""statss.aspx?playerid=31843&position=P"">Kumar Rocker</a>",25.0,24.2,5.10810843726161,6.094595968366291,5.0
31508,"<a href=""statss.aspx?playerid=31508&position=P"">Caden Dana</a>",21.0,26.1,6.151899031235853,6.135136463068716,5.0
25139,"<a href=""statss.aspx?playerid=25139&position=P"">Tim Herrin</a>",28.0,15.0,6.000002503396125,5.468470625083058,0.0
29633,"<a href=""statss.aspx?playerid=29633&position=P"">Andrew Hoffmann</a>",25.0,10.0,5.400001641512416,5.835137138962995,0.0
26443,"<a href=""statss.aspx?playerid=26443&position=P"">Sam Aldegheri</a>",23.0,11.1,9.529412833877208,7.988078039162773,2.0
21205,"<a href=""statss.aspx?playerid=21205&position=P"">Connor Brogdon</a>",30.0,24.2,5.472974244769417,5.324326016114554,0.0
15855,"<a href=""statss.aspx?playerid=15855&position=P"">Wander Suero</a>",33.0,6.1,11.36842167674673,8.977241902090523,0.0
31838,"<a href=""statss.aspx?playerid=31838&position=P"">Kodai Senga</a>",32.0,39.2,5.899159900246945,5.756985162760985,9.0
19884,"<a href=""statss.aspx?playerid=19884&position=P"">Corbin Martin</a>",29.0,18.0,6.0000009834768,5.3018033400178535,0.0
26247,"<a href=""statss.aspx?playerid=26247&position=P"">Orlando Ribalta</a>",27.0,16.2,7.560001721334849,6.495137083244498,0.0
27984,"<a href=""statss.aspx?playerid=27984&position=P"">Jose Corniell</a>",22.0,1.2,16.20000617981193,11.535139522553713,0.0
20379,"<a href=""statss.aspx?playerid=20379&position=P"">Tyler Zuber</a>",30.0,10.0,11.700002405941982,6.635137037933021,0.0
24977,"<a href=""statss.aspx?playerid=24977&position=P"">Shawn Dubin</a>",29.0,13.1,10.800002695620734,6.660137198027443,0.0
20099,"<a href=""statss.aspx?playerid=20099&position=P"">Chris Paddack</a>",29.0,68.0,6.220588499744624,5.708665839377732,11.0
26214,"<a href=""statss.aspx?playerid=26214&position=P"">Chris Murphy</a>",27.0,32.2,3.306122811932447,5.124932455017982,0.0
21549,"<a href=""statss.aspx?playerid=21549&position=P"">Jackson Kowar</a>",28.0,8.1,6.48000027036668,7.575136503458031,0.0
31635,"<a href=""statss.aspx?playerid=31635&position=P"">Hayden Birdsong</a>",23.0,9.0,9.0,8.024025207095676,3.0
21863,"<a href=""statss.aspx?playerid=21863&position=P"">George Soriano</a>",26.0,16.1,8.816327216971823,5.951463068072787,0.0
12760,"<a href=""statss.aspx?playerid=12760&position=P"">Rafael Montero</a>",34.0,31.1,5.170213787176251,5.145775013219774,0.0
25957,"<a href=""statss.aspx?playerid=25957&position=P"">Josh Simpson</a>",27.0,26.2,7.0875015392949425,5.010136725427671,0.0
22915,"<a href=""statss.aspx?playerid=22915&position=P"">Carlos Vargas</a>",25.0,36.0,5.000000980993304,4.607358829277038,0.0
22294,"<a href=""statss.aspx?playerid=22294&position=P"">Matthew Liberatore</a>",25.0,59.1,5.005618084802908,5.47783299762633,13.0
23165,"<a href=""statss.aspx?playerid=23165&position=P"">Steven Cruz</a>",26.0,13.0,7.615385819998203,6.058213703660643,0.0
5448,"<a href=""statss.aspx?playerid=5448&position=P"">Jesse Chavez</a>",41.0,5.0,10.8,10.135136318206786,0.0
20061,"<a href=""statss.aspx?playerid=20061&position=P"">Kaleb Ort</a>",33.0,24.1,3.6986311229965962,5.3543149920047455,0.0
31533,"<a href=""statss.aspx?playerid=31533&position=P"">Victor Mederos</a>",24.0,14.0,7.714285714285714,7.7065648896353585,3.0
19753,"<a href=""statss.aspx?playerid=19753&position=P"">Jonathan Loaisiga</a>",30.0,10.2,5.062501772773142,6.97888766420121,0.0
30661,"<a href=""statss.aspx?playerid=30661&position=P"">Didier Fuentes</a>",20.0,4.2,19.2857169131847,11.920851800879817,2.0
13942,"<a href=""statss.aspx?playerid=13942&position=P"">Brent Suter</a>",35.0,25.0,7.200000849723916,5.8551366392136,0.0
30180,"<a href=""statss.aspx?playerid=30180&position=P"">Travis Adams</a>",25.0,33.2,7.485149318804349,5.39256230324302,2.0
12791,"<a href=""statss.aspx?playerid=12791&position=P"">Michael Kelly</a>",32.0,29.2,4.247191998245759,5.359855936335518,0.0
16061,"<a href=""statss.aspx?playerid=16061&position=P"">Cam Booser</a>",33.0,6.1,7.1052658883994235,9.1351386239663,0.0
20070,"<a href=""statss.aspx?playerid=20070&position=P"">Bailey Falter</a>",28.0,38.1,6.33913064505969,6.109049460333555,7.0
12880,"<a href=""statss.aspx?playerid=12880&position=P"">Tyler Anderson</a>",35.0,50.2,4.796052691761477,6.549610045263313,10.0
13346,"<a href=""statss.aspx?playerid=13346&position=P"">Hoby Milner</a>",34.0,27.2,5.855423972134798,5.159233493759557,0.0
33294,"<a href=""statss.aspx?playerid=33294&position=P"">Seth Halvorsen</a>",25.0,6.1,9.94736892034475,8.503557640297606,0.0
33826,"<a href=""statss.aspx?playerid=33826&position=P"">Yuki Matsui</a>",29.0,31.0,3.1935491116562105,5.457717490320395,0.0
25921,"<a href=""statss.aspx?playerid=25921&position=P"">Casey Legumina</a>",28.0,17.0,10.058825363337709,5.78219562434829,0.0
19264,"<a href=""statss.aspx?playerid=19264&position=P"">Thomas Hatch</a>",30.0,34.0,5.823529575110311,6.017489340231083,1.0
29574,"<a href=""statss.aspx?playerid=29574&position=P"">Chase Lee</a>",26.0,10.1,8.70967939542603,7.683524446929269,0.0
27271,"<a href=""statss.aspx?playerid=27271&position=P"">Juan Burgos</a>",25.0,13.1,6.075001557022732,5.010136798769359,0.0
26048,"<a href=""statss.aspx?playerid=26048&position=P"">Sawyer Gipson-Long</a>",27.0,8.1,14.040000535583516,8.535136524200446,1.0
30004,"<a href=""statss.aspx?playerid=30004&position=P"">McCade Brown</a>",24.0,25.2,7.363636819643592,6.953318372836798,7.0
17780,"<a href=""statss.aspx?playerid=17780&position=P"">Jose Alvarado</a>",30.0,6.0,7.500001303851831,9.301804056929404,0.0
29837,"<a href=""statss.aspx?playerid=29837&position=P"">Bryce Miller</a>",26.0,41.2,5.616000214233407,5.9911364271545455,8.0
29615,"<a href=""statss.aspx?playerid=29615&position=P"">Kyle Backhus</a>",27.0,18.0,6.0000024239232,5.412915016177632,0.0
9073,"<a href=""statss.aspx?playerid=9073&position=P"">Kirby Yates</a>",38.0,16.0,7.31250095344161,7.1351368397474975,0.0
15552,"<a href=""statss.aspx?playerid=15552&position=P"">Chad Green</a>",34.0,9.0,11.000001238452203,8.912914746484713,0.0
15947,"<a href=""statss.aspx?playerid=15947&position=P"">Ryne Stanek</a>",33.0,28.0,6.428573789189923,5.635137236225091,0.0
16122,"<a href=""statss.aspx?playerid=16122&position=P"">Jordan Romano</a>",32.0,13.0,10.38461788430782,7.365906567369232,0.0
16561,"<a href=""statss.aspx?playerid=16561&position=P"">Austin Gomber</a>",31.0,43.0,7.953488724885485,6.76304345587385,9.0
22051,"<a href=""statss.aspx?playerid=22051&position=P"">John King</a>",30.0,16.2,5.40000220477671,6.675137763560409,0.0
20271,"<a href=""statss.aspx?playerid=20271&position=P"">Daysbel Hernandez</a>",28.0,12.2,5.684211734424594,6.687768652222159,0.0
27668,"<a href=""statss.aspx?playerid=27668&position=P"">Brandon Eisert</a>",27.0,34.1,4.45631176915662,5.727369961703122,1.0
31676,"<a href=""statss.aspx?playerid=31676&position=P"">Carson Whisenhunt</a>",24.0,23.1,5.014285782599937,6.906564941016996,5.0
26790,"<a href=""statss.aspx?playerid=26790&position=P"">Angel Chivilli</a>",22.0,25.1,8.881580458897478,6.885136956407944,0.0
7005,"<a href=""statss.aspx?playerid=7005&position=P"">Ryan Pressly</a>",36.0,9.1,6.750001005828531,8.813708592951425,0.0
14916,"<a href=""statss.aspx?playerid=14916&position=P"">Jon Gray</a>",33.0,14.0,7.714286272623141,7.34942233751017,0.0
19618,"<a href=""statss.aspx?playerid=19618&position=P"">Jordan Hicks</a>",28.0,17.2,8.660379174926051,6.474759660171735,0.0
26413,"<a href=""statss.aspx?playerid=26413&position=P"">Porter Hodge</a>",24.0,11.2,8.485715550184437,8.192279928922765,0.0
19853,"<a href=""statss.aspx?playerid=19853&position=P"">Michael King</a>",30.0,17.2,6.11320776717016,8.059664797316083,5.0
26952,"<a href=""statss.aspx?playerid=26952&position=P"">Anthony Molina</a>",23.0,26.0,7.269231569132244,7.173598301058034,1.0
21453,"<a href=""statss.aspx?playerid=21453&position=P"">Konnor Pilkington</a>",27.0,28.1,4.447059692008442,5.958666281386751,0.0
25420,"<a href=""statss.aspx?playerid=25420&position=P"">Ryan Zeferjahn</a>",27.0,25.0,4.680000563478537,5.935136655330698,1.0
31312,"<a href=""statss.aspx?playerid=31312&position=P"">Colton Gordon</a>",26.0,45.1,6.551470909821962,6.35572471158728,6.0
25376,"<a href=""statss.aspx?playerid=25376&position=P"">Nick Mears</a>",28.0,22.1,5.641792969585892,5.8664805336412265,0.0
26463,"<a href=""statss.aspx?playerid=26463&position=P"">Alex Carrillo</a>",28.0,4.2,13.50000183922929,14.492280722637776,0.0
19459,"<a href=""statss.aspx?playerid=19459&position=P"">Jorge Alcala</a>",29.0,25.2,4.558442581743659,6.641630611855756,0.0
11384,"<a href=""statss.aspx?playerid=11384&position=P"">Tommy Kahnle</a>",35.0,27.1,7.902441468536014,6.061966491738644,0.0
17874,"<a href=""statss.aspx?playerid=17874&position=P"">Nestor Cortes</a>",30.0,26.1,5.468354892470979,7.198427800806751,6.0
22200,"<a href=""statss.aspx?playerid=22200&position=P"">Ryan Rolison</a>",27.0,22.2,6.352941914310178,7.8116074495740015,0.0
17432,"<a href=""statss.aspx?playerid=17432&position=P"">Jeff Hoffman</a>",32.0,32.2,3.857143185576642,5.614728366077486,0.0
25862,"<a href=""statss.aspx?playerid=25862&position=P"">Noah Davis</a>",28.0,6.1,27.000001355221464,16.0825053891317,0.0
13050,"<a href=""statss.aspx?playerid=13050&position=P"">Anthony DeSclafani</a>",35.0,31.1,4.8829789215647486,5.943647070479322,4.0
35324,"<a href=""statss.aspx?playerid=35324&position=P"">Shinnosuke Ogasawara</a>",27.0,38.2,6.982759628910163,6.160998824067859,2.0
27688,"<a href=""statss.aspx?playerid=27688&position=P"">Jack Kochanowicz</a>",24.0,25.0,11.520000878906316,7.655136663055447,6.0
12447,"<a href=""statss.aspx?playerid=12447&position=P"">Seth Lugo</a>",35.0,56.2,6.3529414615829225,6.435136466306806,11.0
24203,"<a href=""statss.aspx?playerid=24203&position=P"">Luis Peralta</a>",24.0,10.2,10.968752829678854,10.260138156288777,0.0
13896,"<a href=""statss.aspx?playerid=13896&position=P"">Chris Flexen</a>",30.0,15.2,7.468085409451968,7.858540765210596,1.0
21504,"<a href=""statss.aspx?playerid=21504&position=P"">Jake Irvin</a>",28.0,81.0,6.8888890511051,6.172173426758498,16.0
27707,"<a href=""statss.aspx?playerid=27707&position=P"">Mitch Spence</a>",27.0,21.0,9.000000408717582,8.373231794179983,3.0
24604,"<a href=""statss.aspx?playerid=24604&position=P"">Austin Cox</a>",28.0,18.1,9.818183057761546,8.098773308519569,1.0
17425,"<a href=""statss.aspx?playerid=17425&position=P"">Erick Fedde</a>",32.0,48.1,7.2620695953931005,6.1558262353788455,7.0
26419,"<a href=""statss.aspx?playerid=26419&position=P"">Bradley Blalock</a>",24.0,42.2,8.015625656931714,7.002324135147527,9.0
25679,"<a href=""statss.aspx?playerid=25679&position=P"">Kevin Kelly</a>",27.0,22.1,8.059703069956155,6.7620026996870575,0.0
33908,"<a href=""statss.aspx?playerid=33908&position=P"">Jose Fermin</a>",23.0,23.0,4.695652812775769,6.743832461358536,0.0
23899,"<a href=""statss.aspx?playerid=23899&position=P"">Valente Bellozo</a>",25.0,37.2,5.734513525395595,6.6130125766643015,1.0
21267,"<a href=""statss.aspx?playerid=21267&position=P"">Jake Bird</a>",29.0,8.1,21.600006308557447,11.295138701439601,0.0
30084,"<a href=""statss.aspx?playerid=30084&position=P"">Carson Seymour</a>",26.0,35.0,4.885714418839439,6.192279258650179,3.0
17490,"<a href=""statss.aspx?playerid=17490&position=P"">Genesis Cabrera</a>",28.0,23.1,7.328573746821835,7.1637090211380885,0.0
15038,"<a href=""statss.aspx?playerid=15038&position=P"">German Marquez</a>",30.0,43.0,8.790697869382855,7.576996881836749,9.0
19362,"<a href=""statss.aspx?playerid=19362&position=P"">Keegan Akin</a>",30.0,25.1,3.5526320581786837,5.819347206608459,0.0
9803,"<a href=""statss.aspx?playerid=9803&position=P"">Miles Mikolas</a>",36.0,75.0,4.9200001251220735,6.148469728173152,15.0
15423,"<a href=""statss.aspx?playerid=15423&position=P"">Andrew Heaney</a>",34.0,29.1,9.81818260289427,8.521500385072395,6.0
17586,"<a href=""statss.aspx?playerid=17586&position=P"">Tanner Scott</a>",30.0,18.0,7.5000012914341925,8.135137179162916,0.0
